sitecode,Class,Region_detail,Region,Note,lat,long,Region_detail2,beta_region,beta_id,ohwm_region,ohwm_id,corps_region,corps_id,nwca_region,nwca_id
823,I,PNW,PNW,NA,47.67741,-116.3633,NA,NA,NA,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,NA,NA
820,P,PNW,PNW,NA,47.7136,-116.67728,NA,NA,NA,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,NA,NA
817,P,PNW,PNW,NA,47.72382,-116.65646,NA,NA,NA,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,NA,NA
822,I,PNW,PNW,NA,47.73099,-116.39571,NA,NA,NA,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,NA,NA
816,E,PNW,PNW,NA,47.74528,-116.61634,NA,NA,NA,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,NA,NA
821,P,PNW,PNW,NA,47.76212,-116.59772,NA,NA,NA,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,NA,NA
815,I,PNW,PNW,NA,48.23594,-116.11012,NA,NA,NA,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,NA,NA
814,P,PNW,PNW,NA,48.26963,-116.12272,NA,NA,NA,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,NA,NA
813,E,PNW,PNW,NA,48.27187,-116.12718,NA,NA,NA,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,NA,NA
812,P,PNW,PNW,NA,48.30391,-116.16464,NA,NA,NA,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,NA,NA
810,P,PNW,PNW,NA,48.30449,-116.27377,NA,NA,NA,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,NA,NA
811,E,PNW,PNW,NA,48.33018,-116.23891,NA,NA,NA,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,NA,NA
